row_id,frase_original,frase_corregida,carousel_id,caption,post_tipo,carousel_order,carousel_caption,modo,background_color,output_file,fecha_generado,media_url,cloudinary_public_id,fecha_upload,instagram_media_id,instagram_creation_id,facebook_post_id,facebook_photo_id,fecha_publicado,estado_general,estado_render,estado_upload,estado_publish,lock_status,intentos,last_cycle_id,updated_at,hashtags,caption_status,error_step,error_message,likes,comments,saves,reach,views,engagement_rate,performance_score,fecha_metricas
,"Ojalá tuviera estándares más bajos para poder encontrar el amor de mi vida diez veces al año, como ustedes","Ojalá tuviera estándares más bajos para poder encontrar el amor de mi vida diez veces al año, como ustedes",,"Qué privilegio tener criterio, hermano",single,,,retro3d,#3d5afe,ojala_tuviera_estandares_mas_bajos_para_poder_encontrar_el_a_retro3d_1777523778046.png,2026-04-30T04:36:24.015Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777523790/mono_generator/ojala_tuviera_estandares_mas_bajos_para_poder_encontrar_el_a_retro3d_1777523778046.png,mono_generator/ojala_tuviera_estandares_mas_bajos_para_poder_encontrar_el_a_retro3d_1777523778046,2026-04-30T04:36:30.697Z,17976200565010677,17859919170687548,1097828466747607_122108080010734652,122108079986734652,2026-04-30T04:36:50.755Z,published,done,done,done,free,0,1777523770640,2026-04-30T04:36:50.755Z,#monacastrosa #estandaresbajosamor #burladesconfianza #amor #frasesreales,reused,,,1,0,1,33,65,0.0606,0.1212,2026-05-22T05:06:11-05:00
,¿Cómo se sextea sin que se sienta incómodo?,¿Cómo se sextea sin que se sienta incómodo?,,La comunicación también es un arte.,single,,,,#f4c400,como_se_sextea_sin_que_se_sienta_incomodo_retro3d_1778259785424.png,2026-05-08T17:03:08.679Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778259791/mono_generator/como_se_sextea_sin_que_se_sienta_incomodo_retro3d_1778259785424.png,mono_generator/como_se_sextea_sin_que_se_sienta_incomodo_retro3d_1778259785424,2026-05-08T17:03:11.679Z,17967351816058328,17861328957687548,1097828466747607_122110302584734652,122110302560734652,2026-05-08T17:03:32.649Z,published,done,done,done,free,,1778259778948,2026-05-08T17:03:32.649Z,#relaciones #frases #colombia #parati #real,manual,,,1,0,0,32,70,0.0313,0.0313,2026-05-22T05:06:11-05:00
,¿Pa’ qué necesito amor si tengo los cigarrillos?,¿Pa' qué necesito amor si tengo los cigarrillos?,,Cada quien se aferra a lo suyo.,single,,,,#3d5afe,pa_que_necesito_amor_si_tengo_los_cigarrillos_retro3d_1778267019379.png,2026-05-08T19:03:42.320Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778267024/mono_generator/pa_que_necesito_amor_si_tengo_los_cigarrillos_retro3d_1778267019379.png,mono_generator/pa_que_necesito_amor_si_tengo_los_cigarrillos_retro3d_1778267019379,2026-05-08T19:03:45.280Z,18084828908629119,17861342766687548,1097828466747607_122110361498734652,122110361462734652,2026-05-08T19:04:09.728Z,published,done,done,done,free,,1778267013342,2026-05-08T19:04:09.728Z,#vida #frases #colombia #parati #real,manual,,,7,0,2,45,110,0.2,0.2889,2026-05-22T05:06:11-05:00
,Más fácil me ven en un CAI que haciendo fila pa’ comer.,Más fácil me ven en un CAI que haciendo fila pa' comer.,,Hay decisiones que uno ya tomó hace rato.,single,,,,#e53935,mas_facil_me_ven_en_un_cai_que_haciendo_fila_pa_comer_retro3d_1778274254599.png,2026-05-08T21:04:17.644Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778274260/mono_generator/mas_facil_me_ven_en_un_cai_que_haciendo_fila_pa_comer_retro3d_1778274254599.png,mono_generator/mas_facil_me_ven_en_un_cai_que_haciendo_fila_pa_comer_retro3d_1778274254599,2026-05-08T21:04:20.982Z,18094426877334188,17861355636687548,1097828466747607_122110383272734652,122110383248734652,2026-05-08T21:04:38.750Z,published,done,done,done,free,,1778274250333,2026-05-08T21:04:38.750Z,#humor #colombia #frases #parati #real,manual,,,0,0,0,28,53,0,0,2026-05-22T05:06:11-05:00
,Su papá que fue a McDonald’s en pleno Burger Master.,Su papá que fue a McDonald's en pleno Burger King.,,Las prioridades dicen mucho.,single,,,,#0d0f14,su_papa_que_fue_a_mcdonalds_en_pleno_burger_king_retro3d_1778288913861.png,2026-05-09T01:08:36.650Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778288918/mono_generator/su_papa_que_fue_a_mcdonalds_en_pleno_burger_king_retro3d_1778288913861.png,mono_generator/su_papa_que_fue_a_mcdonalds_en_pleno_burger_king_retro3d_1778288913861,2026-05-09T01:08:39.159Z,18407754502194620,17861373339687548,1097828466747607_122110413512734652,122110413482734652,2026-05-09T01:08:59.854Z,published,done,done,done,free,,1778288910280,2026-05-09T01:08:59.854Z,#humor #frases #colombia #parati #real,manual,,,0,0,0,38,71,0,0,2026-05-22T05:06:11-05:00
,Se nota mucho cuando hablas con alguien que está alfabetizado en matemáticas: todo tiene lógica.,Se nota mucho cuando hablas con alguien que está alfabetizado en matemáticas: todo tiene lógica.,,La lógica no es común.,single,,,,#f4c400,se_nota_mucho_cuando_hablas_con_alguien_que_esta_alfabetizad_retro3d_1778296144967.png,2026-05-09T03:09:08.088Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778296150/mono_generator/se_nota_mucho_cuando_hablas_con_alguien_que_esta_alfabetizad_retro3d_1778296144967.png,mono_generator/se_nota_mucho_cuando_hablas_con_alguien_que_esta_alfabetizad_retro3d_1778296144967,2026-05-09T03:09:10.678Z,18110560849843423,17861385819687548,1097828466747607_122110423148734652,122110423124734652,2026-05-09T03:09:32.185Z,published,done,done,done,free,,1778296140365,2026-05-09T03:09:32.185Z,#realidad #frases #colombia #parati #real,manual,,,2,0,0,35,61,0.0571,0.0571,2026-05-22T05:06:11-05:00
,Tuve una cita con un man tan exigente que la nerviosa terminé siendo yo.,Tuve una cita con un man tan exigente que la nerviosa terminé siendo yo.,,A veces el problema no es el otro.,single,,,,#3d5afe,tuve_una_cita_con_un_man_tan_exigente_que_la_nerviosa_termin_retro3d_1778324979082.png,2026-05-09T11:09:42.778Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778324985/mono_generator/tuve_una_cita_con_un_man_tan_exigente_que_la_nerviosa_termin_retro3d_1778324979082.png,mono_generator/tuve_una_cita_con_un_man_tan_exigente_que_la_nerviosa_termin_retro3d_1778324979082,2026-05-09T11:09:46.095Z,18176865157396362,17861438391687548,1097828466747607_122110509326734652,122110509302734652,2026-05-09T11:10:08.825Z,published,done,done,done,free,,1778324972820,2026-05-09T11:10:08.825Z,#relaciones #frases #colombia #parati #real,manual,,,1,0,0,23,48,0.0435,0.0435,2026-05-22T05:06:11-05:00
,Se venden pastillas pa’ los que les duele lo que yo hago con mi vida.,Se venden pastillas pa' los que les duele lo que yo hago con mi vida.,,Hay gente que se toma personal lo ajeno.,single,,,,#e53935,se_venden_pastillas_pa_los_que_les_duele_lo_que_yo_hago_con__retro3d_1778332214093.png,2026-05-09T13:10:17.541Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778332220/mono_generator/se_venden_pastillas_pa_los_que_les_duele_lo_que_yo_hago_con__retro3d_1778332214093.png,mono_generator/se_venden_pastillas_pa_los_que_les_duele_lo_que_yo_hago_con__retro3d_1778332214093,2026-05-09T13:10:20.610Z,18125384338611754,17861453841687548,1097828466747607_122110534262734652,122110534220734652,2026-05-09T13:10:45.750Z,published,done,done,done,free,,1778332209243,2026-05-09T13:10:45.750Z,#humor #frases #colombia #parati #real,manual,,,1,0,0,29,70,0.0345,0.0345,2026-05-22T05:06:11-05:00
,Yendo temprano a clase con el skincare hecho y el marlboro con tinto en loop: Dios sí existe.,Yendo temprano a clase con el skincare hecho y el Marlboro con tinto en loop: Dios sí existe.,,Rutinas que sostienen la vida.,single,,,,#0d0f14,yendo_temprano_a_clase_con_el_skincare_hecho_y_el_marlboro_c_retro3d_1778346780151.png,2026-05-09T17:13:03.628Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778346785/mono_generator/yendo_temprano_a_clase_con_el_skincare_hecho_y_el_marlboro_c_retro3d_1778346780151.png,mono_generator/yendo_temprano_a_clase_con_el_skincare_hecho_y_el_marlboro_c_retro3d_1778346780151,2026-05-09T17:13:06.304Z,18086813429618099,17861490102687548,1097828466747607_122110599938734652,122110599908734652,2026-05-09T17:13:33.910Z,published,done,done,done,free,,1778346775146,2026-05-09T17:13:33.910Z,#vida #frases #colombia #parati #real,manual,,,1,0,0,19,44,0.0526,0.0526,2026-05-22T05:06:11-05:00
,Celibato y el mínimo esfuerzo por conocer a alguien.,Celibato y el mínimo esfuerzo por conocer a alguien.,,El mínimo esfuerzo también es una elección.,single,,,,#f4c400,celibato_y_el_minimo_esfuerzo_por_conocer_a_alguien_retro3d_1778354018019.png,2026-05-09T19:13:40.669Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778354022/mono_generator/celibato_y_el_minimo_esfuerzo_por_conocer_a_alguien_retro3d_1778354018019.png,mono_generator/celibato_y_el_minimo_esfuerzo_por_conocer_a_alguien_retro3d_1778354018019,2026-05-09T19:13:42.855Z,18213393034326329,17861504943687548,1097828466747607_122110627004734652,122110626986734652,2026-05-09T19:14:01.770Z,published,done,done,done,free,,1778354014479,2026-05-09T19:14:01.770Z,#relaciones #frases #colombia #parati #real,manual,,,2,0,0,24,44,0.0833,0.0833,2026-05-22T05:06:11-05:00
,"Si después de los 33 no tienes pareja estable o familia, se te asigna un hipopótamo.","Si después de los 33 no tienes pareja estable o familia, se te asigna un hipopótamo.",,La vida sigue… con o sin plan.,single,,,,#3d5afe,si_despues_de_los_33_no_tienes_pareja_estable_o_familia_se_t_retro3d_1778361245990.png,2026-05-09T21:14:08.848Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778361250/mono_generator/si_despues_de_los_33_no_tienes_pareja_estable_o_familia_se_t_retro3d_1778361245990.png,mono_generator/si_despues_de_los_33_no_tienes_pareja_estable_o_familia_se_t_retro3d_1778361245990,2026-05-09T21:14:11.480Z,18107892728499580,17861516376687548,1097828466747607_122110665062734652,122110665044734652,2026-05-09T21:14:26.764Z,published,done,done,done,free,,1778361242238,2026-05-09T21:14:26.764Z,#humor #frases #colombia #parati #real,manual,,,4,0,1,43,91,0.1163,0.1628,2026-05-22T05:06:11-05:00
,Ese cuento de hablar hasta las 3 a. m. quedó en el colegio; hoy después de las 10:30 ya es trasnocho.,Ese cuento de hablar hasta las 3 a. m. quedó en el colegio; hoy después de las 10:30 ya es trasnocho.,,El cuerpo ya no coopera como antes.,single,,,,#f6f1e8,ese_cuento_de_hablar_hasta_las_3_a_m_quedo_en_el_colegio_hoy_retro3d_1778374893149.png,2026-05-10T01:01:36.124Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778374898/mono_generator/ese_cuento_de_hablar_hasta_las_3_a_m_quedo_en_el_colegio_hoy_retro3d_1778374893149.png,mono_generator/ese_cuento_de_hablar_hasta_las_3_a_m_quedo_en_el_colegio_hoy_retro3d_1778374893149,2026-05-10T01:01:38.393Z,18068610350674138,17861535864687548,1097828466747607_122110687718734652,122110687700734652,2026-05-10T01:02:05.804Z,published,done,done,done,free,,1778374887871,2026-05-10T01:02:05.804Z,#edad #frases #colombia #parati #real,manual,,,7,0,0,76,122,0.0921,0.0921,2026-05-22T05:06:11-05:00
,"No puedo ir, estoy atravesando la insoportable levedad del ser.","No puedo ir, estoy atravesando la insoportable levedad del ser.",,Hay días que no son para socializar.,single,,,,#0d0f14,no_puedo_ir_estoy_atravesando_la_insoportable_levedad_del_se_retro3d_1778382130728.png,2026-05-10T03:02:13.519Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778382135/mono_generator/no_puedo_ir_estoy_atravesando_la_insoportable_levedad_del_se_retro3d_1778382130728.png,mono_generator/no_puedo_ir_estoy_atravesando_la_insoportable_levedad_del_se_retro3d_1778382130728,2026-05-10T03:02:15.962Z,18006078941877948,17861550255687548,1097828466747607_122110697234734652,122110697216734652,2026-05-10T03:02:37.592Z,published,done,done,done,free,,1778382126371,2026-05-10T03:02:37.592Z,#vida #frases #colombia #parati #real,manual,,,2,0,0,27,49,0.0741,0.0741,2026-05-22T05:06:11-05:00
,"Me das un capuchino caramelo doble con fluoxetina y clonazepam deslactosado, porfa.","Me das un capuchino caramelo doble con fluoxetina y clonazepam deslactosado, porfa.",,Pedidos modernos para sobrevivir.,single,,,,#f4c400,me_das_un_capuchino_caramelo_doble_con_fluoxetina_y_clonazep_retro3d_1778410961942.png,2026-05-10T11:02:44.768Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778410966/mono_generator/me_das_un_capuchino_caramelo_doble_con_fluoxetina_y_clonazep_retro3d_1778410961942.png,mono_generator/me_das_un_capuchino_caramelo_doble_con_fluoxetina_y_clonazep_retro3d_1778410961942,2026-05-10T11:02:47.220Z,18103708018982247,17861613075687548,1097828466747607_122110781558734652,122110781540734652,2026-05-10T11:03:10.316Z,published,done,done,done,free,,1778410958338,2026-05-10T11:03:10.316Z,#humor #frases #colombia #parati #real,manual,,,4,0,0,31,56,0.129,0.129,2026-05-22T05:06:11-05:00
,Uno quiere dejar de fumar pero estos climas no colaboran.,Uno quiere dejar de fumar pero estos climas no colaboran.,,El clima también influye en todo.,single,,,,#3d5afe,uno_quiere_dejar_de_fumar_pero_estos_climas_no_colaboran_retro3d_1778418194537.png,2026-05-10T13:03:17.197Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778418198/mono_generator/uno_quiere_dejar_de_fumar_pero_estos_climas_no_colaboran_retro3d_1778418194537.png,mono_generator/uno_quiere_dejar_de_fumar_pero_estos_climas_no_colaboran_retro3d_1778418194537,2026-05-10T13:03:19.389Z,17991546791975964,17861628156687548,1097828466747607_122110819490734652,122110819466734652,2026-05-10T13:03:40.104Z,published,done,done,done,free,,1778418190752,2026-05-10T13:03:40.104Z,#vida #frases #colombia #parati #real,manual,,,0,0,0,31,73,0,0,2026-05-22T05:06:11-05:00
,Llorando en el gym para que nadie me pida compartir la máquina.,Llorando en el gym para que nadie me pida compartir la máquina.,,Estrategias modernas de supervivencia.,single,,,,#f6f1e8,llorando_en_el_gym_para_que_nadie_me_pida_compartir_la_maqui_retro3d_1778432736575.png,2026-05-10T17:05:39.148Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778432740/mono_generator/llorando_en_el_gym_para_que_nadie_me_pida_compartir_la_maqui_retro3d_1778432736575.png,mono_generator/llorando_en_el_gym_para_que_nadie_me_pida_compartir_la_maqui_retro3d_1778432736575,2026-05-10T17:05:41.088Z,18109807924697658,17861668722687548,1097828466747607_122110868702734652,122110868684734652,2026-05-10T17:06:01.480Z,published,done,done,done,free,,1778432733307,2026-05-10T17:06:01.480Z,#gym #humor #frases #colombia #parati #real,manual,,,1,0,0,27,42,0.037,0.037,2026-05-22T05:06:11-05:00
,"“La IA te va a reemplazar"" ...ojalá esa perra también se lo tome personal, emocional, mental, astral, interpersonal y espitirual como yo.","“La IA te va a reemplazar"" ...ojalá esa perra también se lo tome personal, emocional, mental, astral, interpersonal y espitirual como yo.",,Ojalá la IA también sienta esto.,single,,,,#0d0f14,la_ia_te_va_a_reemplazar_ojala_esa_perra_tambien_se_lo_tome__retro3d_1778439965686.png,2026-05-10T19:06:08.414Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778439970/mono_generator/la_ia_te_va_a_reemplazar_ojala_esa_perra_tambien_se_lo_tome__retro3d_1778439965686.png,mono_generator/la_ia_te_va_a_reemplazar_ojala_esa_perra_tambien_se_lo_tome__retro3d_1778439965686,2026-05-10T19:06:11.025Z,18008970221908802,17861684292687548,1097828466747607_122110887812734652,122110887794734652,2026-05-10T19:21:46.113Z,published,done,done,done,free,1,1778440896049,2026-05-10T19:21:46.113Z,#ia #humor #frases #colombia #parati #real,manual,,,0,0,0,24,62,0,0,2026-05-22T05:06:11-05:00
,"Ahora nadie quiere jugar Monopoly, ahora todo es soplar y tomar granizado.","Ahora nadie quiere jugar Monopoly, ahora todo es soplar y tomar granizado.",,Las tradiciones cambiaron… para peor.,single,,,,#f4c400,ahora_nadie_quiere_jugar_monopoly_ahora_todo_es_soplar_y_tom_retro3d_1778447243328.png,2026-05-10T21:07:26.057Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778447247/mono_generator/ahora_nadie_quiere_jugar_monopoly_ahora_todo_es_soplar_y_tom_retro3d_1778447243328.png,mono_generator/ahora_nadie_quiere_jugar_monopoly_ahora_todo_es_soplar_y_tom_retro3d_1778447243328,2026-05-10T21:07:28.276Z,18585756121033155,17861697159687548,1097828466747607_122110896986734652,122110896968734652,2026-05-10T21:07:50.613Z,published,done,done,done,free,,1778447206568,2026-05-10T21:07:50.613Z,#humor #frases #colombia #parati #real,manual,,,2,0,0,30,61,0.0667,0.0667,2026-05-22T05:06:11-05:00
337,"Uno no está roto, está en reparación sin fecha de entrega.","Uno no está roto, está en reparación sin fecha de entrega.",car_reparacion_2026,,carousel,1,En reparación… sin fecha de entrega.,,#0d0f14,uno_no_esta_roto_esta_en_reparacion_sin_fecha_de_entrega_retro3d_1779254306537.png,2026-05-20T05:18:29.378Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1779254329/mono_generator/uno_no_esta_roto_esta_en_reparacion_sin_fecha_de_entrega_retro3d_1779254306537.png,mono_generator/uno_no_esta_roto_esta_en_reparacion_sin_fecha_de_entrega_retro3d_1779254306537,2026-05-20T05:18:50.244Z,18203242960350676,17863145367687548,1097828466747607_122113584458734652,"[""122113583990734652"",""122113584038734652"",""122113584086734652"",""122113584140734652"",""122113584188734652"",""122113584230734652"",""122113584290734652"",""122113584332734652"",""122113584386734652"",""122113584428734652""]",2026-05-20T05:20:41.069Z,published,done,done,done,free,1,1779254303918,2026-05-20T05:20:41.069Z,#sanacion #vidaadulta #humor #colombia #frases #parati #real #viral,,,,2,1,0,13,37,0.2308,0.3077,2026-05-22T05:06:11-05:00
338,"El problema no es que me importe, el problema es que se me nota.","El problema no es que me importe, el problema es que se me nota.",car_reparacion_2026,,carousel,2,En reparación… sin fecha de entrega.,,#0d0f14,el_problema_no_es_que_me_importe_el_problema_es_que_se_me_no_retro3d_1779254309588.png,2026-05-20T05:18:31.432Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1779254330/mono_generator/el_problema_no_es_que_me_importe_el_problema_es_que_se_me_no_retro3d_1779254309588.png,mono_generator/el_problema_no_es_que_me_importe_el_problema_es_que_se_me_no_retro3d_1779254309588,2026-05-20T05:18:51.052Z,18203242960350676,17863145367687548,1097828466747607_122113584458734652,"[""122113583990734652"",""122113584038734652"",""122113584086734652"",""122113584140734652"",""122113584188734652"",""122113584230734652"",""122113584290734652"",""122113584332734652"",""122113584386734652"",""122113584428734652""]",2026-05-20T05:20:41.069Z,published,done,done,done,free,1,1779254303918,2026-05-20T05:20:41.069Z,#sanacion #vidaadulta #humor #colombia #frases #parati #real #viral,,,,2,1,0,13,37,0.2308,0.3077,2026-05-22T05:06:11-05:00
